OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Multiply
2016-02-09,2002-12-15T00:00:00.0000000,TO49262,332,19335,7,1,1,1
2016-02-09,2002-10-12T00:00:00.0000000,TO49264,356,14046,9,1,1,1
2016-02-09,2002-11-14T00:00:00.0000000,TO49263,342,20843,8,1,1,1
2016-02-09,2003-01-23T00:00:00.0000000,TO49261,360,12609,10,1,1,1
2016-02-09,2002-12-13T00:00:00.0000000,TO49268,356,27056,4,1,1,1
2016-02-09,2002-10-19T00:00:00.0000000,TO49265,356,14050,9,1,1,1
2016-02-09,2002-10-27T00:00:00.0000000,TO49266,362,14051,9,1,1,1
2016-02-09,2002-12-17T00:00:00.0000000,TO49258,368,17828,10,1,1,1
2016-02-09,2003-01-22T00:00:00.0000000,TO49259,360,29397,7,1,1,1
2016-02-10,2002-10-14T00:00:00.0000000,TO49272,362,14055,9,1,1,1
2016-02-10,2002-12-18T00:00:00.0000000,TO49275,368,23645,9,1,1,1
2016-02-10,2003-01-18T00:00:00.0000000,TO49269,373,13884,1,1,1,1
2016-02-10,2002-11-07T00:00:00.0000000,TO49271,354,12630,10,1,1,1
2016-02-10,2002-11-19T00:00:00.0000000,TO49270,352,29412,7,1,1,1
2016-02-11,2002-12-02T00:00:00.0000000,TO49278,358,14038,9,1,1,1
2016-02-11,2002-11-03T00:00:00.0000000,TO49277,352,12615,10,1,1,1
2016-02-11,2003-01-14T00:00:00.0000000,TO49279,362,14045,9,1,1,1
2016-02-11,2003-01-03T00:00:00.0000000,TO49276,379,17849,10,1,1,1
2016-02-12,2002-12-19T00:00:00.0000000,TO49286,352,27050,1,1,1,1
2016-02-12,2002-12-30T00:00:00.0000000,TO49288,354,13994,9,1,1,1
2016-02-12,2003-01-02T00:00:00.0000000,TO49283,352,14220,9,1,1,1
2016-02-12,2002-11-07T00:00:00.0000000,TO49287,356,14007,9,1,1,1
2016-02-12,2003-01-07T00:00:00.0000000,TO49282,362,14133,9,1,1,1
2016-02-12,2002-10-21T00:00:00.0000000,TO49285,356,27077,4,1,1,1
2016-02-12,2003-01-03T00:00:00.0000000,TO49280,368,17815,10,1,1,1
2016-02-12,2002-10-16T00:00:00.0000000,TO49289,330,26748,9,1,1,1
2016-02-12,2002-10-26T00:00:00.0000000,TO49281,342,19324,7,1,1,1
2016-02-12,2002-10-27T00:00:00.0000000,TO49284,375,23436,9,1,1,1
2016-02-13,2003-01-08T00:00:00.0000000,TO49291,387,19433,10,1,1,1
2016-02-13,2002-11-11T00:00:00.0000000,TO49295,362,12388,8,1,1,1
2016-02-13,2002-12-22T00:00:00.0000000,TO49293,358,12297,8,1,1,1
2016-02-13,2002-11-18T00:00:00.0000000,TO49290,369,16940,8,1,1,1
2016-02-13,2002-12-14T00:00:00.0000000,TO49298,356,14210,9,1,1,1
2016-02-13,2003-01-12T00:00:00.0000000,TO49292,389,19038,8,1,1,1
2016-02-13,2002-11-05T00:00:00.0000000,TO49297,358,14127,9,1,1,1
2016-02-13,2002-12-22T00:00:00.0000000,TO49299,377,23533,9,1,1,1
2016-02-13,2002-11-23T00:00:00.0000000,TO49300,383,14362,1,1,1,1
2016-02-13,2002-10-26T00:00:00.0000000,TO49296,356,14010,9,1,1,1
2016-02-14,2003-01-18T00:00:00.0000000,TO49302,371,15651,7,1,1,1
2016-02-14,2003-01-26T00:00:00.0000000,TO49311,334,26743,9,1,1,1
2016-02-14,2002-12-18T00:00:00.0000000,TO49303,377,17103,8,1,1,1
2016-02-14,2002-10-28T00:00:00.0000000,TO49308,352,14128,9,1,1,1
2016-02-14,2002-12-13T00:00:00.0000000,TO49307,358,14071,9,1,1,1
2016-02-14,2002-10-20T00:00:00.0000000,TO49304,381,19437,10,1,1,1
2016-02-14,2002-11-01T00:00:00.0000000,TO49301,377,15665,7,1,1,1
2016-02-14,2002-11-28T00:00:00.0000000,TO49309,381,14364,4,1,1,1
2016-02-14,2002-11-27T00:00:00.0000000,TO49310,336,15527,4,1,1,1
2016-02-14,2002-12-01T00:00:00.0000000,TO49305,371,13866,4,1,1,1
2016-02-15,2003-01-06T00:00:00.0000000,TO49322,328,26747,9,1,1,1
2016-02-15,2003-01-04T00:00:00.0000000,TO49318,332,27267,6,1,1,1
2016-02-15,2003-01-24T00:00:00.0000000,TO49317,381,14355,1,1,1,1
2016-02-15,2002-12-25T00:00:00.0000000,TO49320,373,23649,9,1,1,1
2016-02-15,2002-10-19T00:00:00.0000000,TO49313,358,14039,9,1,1,1
2016-02-15,2002-10-26T00:00:00.0000000,TO49319,387,25022,9,1,1,1
2016-02-15,2003-01-28T00:00:00.0000000,TO49316,379,23433,9,1,1,1
2016-02-15,2002-10-19T00:00:00.0000000,TO49314,362,14214,9,1,1,1
2016-02-15,2002-10-22T00:00:00.0000000,TO49315,362,14215,9,1,1,1
2016-02-15,2002-11-16T00:00:00.0000000,TO49321,356,27063,1,1,1,1
2016-02-15,2002-12-25T00:00:00.0000000,TO49312,369,17086,8,1,1,1
2016-02-16,2002-11-13T00:00:00.0000000,TO49325,356,14219,9,1,1,1
2016-02-16,2002-11-01T00:00:00.0000000,TO49326,360,21305,6,1,1,1
2016-02-16,2002-11-06T00:00:00.0000000,TO49324,352,12461,8,1,1,1
2016-02-16,2003-01-06T00:00:00.0000000,TO49323,362,12612,10,1,1,1
2016-02-17,2003-01-30T00:00:00.0000000,TO49338,369,23571,9,1,1,1
2016-02-17,2002-11-14T00:00:00.0000000,TO49334,360,14132,9,1,1,1
2016-02-17,2003-01-21T00:00:00.0000000,TO49328,373,17812,10,1,1,1
2016-02-17,2002-12-11T00:00:00.0000000,TO49327,369,17790,10,1,1,1
2016-02-17,2002-12-28T00:00:00.0000000,TO49331,358,12384,8,1,1,1
2016-02-17,2002-12-15T00:00:00.0000000,TO49337,362,27068,4,1,1,1
2016-02-17,2003-01-27T00:00:00.0000000,TO49335,375,23429,9,1,1,1
2016-02-17,2002-11-03T00:00:00.0000000,TO49330,354,12314,8,1,1,1
2016-02-17,2002-12-23T00:00:00.0000000,TO49333,354,14102,9,1,1,1
2016-02-17,2002-11-30T00:00:00.0000000,TO49332,352,14063,9,1,1,1
2016-02-17,2003-01-12T00:00:00.0000000,TO49329,387,17754,7,1,1,1
2016-02-17,2003-01-31T00:00:00.0000000,TO49336,377,23523,9,1,1,1
2016-02-18,2002-11-25T00:00:00.0000000,TO49349,360,27045,1,1,1,1
2016-02-18,2003-01-17T00:00:00.0000000,TO49351,328,26673,9,1,1,1
2016-02-18,2002-12-10T00:00:00.0000000,TO49350,330,15547,4,1,1,1
2016-02-18,2002-11-22T00:00:00.0000000,TO49347,369,23539,9,1,1,1
2016-02-18,2002-12-08T00:00:00.0000000,TO49348,369,23547,9,1,1,1
2016-02-18,2003-01-02T00:00:00.0000000,TO49341,381,17756,7,1,1,1
2016-02-18,2003-01-16T00:00:00.0000000,TO49342,356,12599,10,1,1,1
2016-02-18,2003-01-01T00:00:00.0000000,TO49346,362,14218,9,1,1,1
2016-02-18,2002-12-31T00:00:00.0000000,TO49343,356,14033,9,1,1,1
2016-02-18,2002-10-28T00:00:00.0000000,TO49345,362,14070,9,1,1,1
2016-02-18,2003-01-10T00:00:00.0000000,TO49339,368,17183,8,1,1,1
2016-02-18,2002-10-24T00:00:00.0000000,TO49340,375,15624,7,1,1,1
2016-02-18,2002-12-29T00:00:00.0000000,TO49344,352,14048,9,1,1,1
2016-02-19,2002-12-19T00:00:00.0000000,TO49354,373,13883,4,1,1,1
2016-02-19,2003-01-15T00:00:00.0000000,TO49353,324,20931,10,1,1,1
2016-02-19,2003-01-27T00:00:00.0000000,TO49356,369,23540,9,1,1,1
2016-02-19,2003-01-03T00:00:00.0000000,TO49358,356,27076,4,1,1,1
2016-02-19,2002-10-22T00:00:00.0000000,TO49360,358,27069,4,1,1,1
2016-02-19,2002-10-23T00:00:00.0000000,TO49357,377,23542,9,1,1,1
2016-02-19,2003-01-13T00:00:00.0000000,TO49361,373,15663,7,1,1,1
2016-02-19,2002-11-28T00:00:00.0000000,TO49352,375,17082,8,1,1,1
2016-02-19,2003-01-12T00:00:00.0000000,TO49355,362,14031,9,1,1,1
2016-02-19,2002-11-29T00:00:00.0000000,TO49359,385,14343,1,1,1,1
2016-02-20,2002-10-24T00:00:00.0000000,TO49370,379,23574,9,1,1,1
2016-02-20,2002-11-06T00:00:00.0000000,TO49371,328,26663,9,1,1,1
2016-02-20,2002-11-12T00:00:00.0000000,TO49366,377,23546,9,1,1,1
2016-02-20,2002-12-19T00:00:00.0000000,TO49364,379,23434,9,1,1,1
2016-02-20,2002-11-04T00:00:00.0000000,TO49365,368,23529,9,1,1,1
2016-02-20,2002-12-02T00:00:00.0000000,TO49368,324,15528,1,1,1,1
2016-02-20,2002-11-22T00:00:00.0000000,TO49363,360,14062,9,1,1,1
2016-02-20,2002-11-18T00:00:00.0000000,TO49362,358,12622,10,1,1,1
2016-02-20,2002-11-08T00:00:00.0000000,TO49369,342,15552,1,1,1,1
2016-02-20,2002-11-24T00:00:00.0000000,TO49367,362,27047,1,1,1,1
2016-02-21,2003-02-06T00:00:00.0000000,TO49380,336,15542,4,1,1,1
2016-02-21,2002-11-20T00:00:00.0000000,TO49372,369,15666,7,1,1,1
2016-02-21,2003-01-05T00:00:00.0000000,TO49378,360,27051,4,1,1,1
2016-02-21,2003-02-03T00:00:00.0000000,TO49373,383,17752,7,1,1,1
2016-02-21,2002-12-25T00:00:00.0000000,TO49381,332,15553,4,1,1,1
2016-02-21,2002-11-26T00:00:00.0000000,TO49379,360,27067,4,1,1,1
2016-02-21,2002-12-13T00:00:00.0000000,TO49382,383,25030,9,1,1,1
2016-02-21,2002-11-22T00:00:00.0000000,TO49374,332,20933,10,1,1,1
2016-02-21,2002-11-25T00:00:00.0000000,TO49384,354,29414,7,1,1,1
2016-02-21,2002-12-08T00:00:00.0000000,TO49383,383,25032,9,1,1,1
2016-02-21,2002-12-14T00:00:00.0000000,TO49375,354,12330,8,1,1,1
2016-02-21,2002-12-22T00:00:00.0000000,TO49377,371,23435,9,1,1,1
2016-02-21,2002-12-24T00:00:00.0000000,TO49376,354,14125,9,1,1,1
2016-02-22,2002-10-29T00:00:00.0000000,TO49391,379,13877,4,1,1,1
2016-02-22,2002-11-21T00:00:00.0000000,TO49393,375,23422,9,1,1,1
2016-02-22,2002-12-21T00:00:00.0000000,TO49388,356,12298,8,1,1,1
2016-02-22,2002-11-26T00:00:00.0000000,TO49394,379,23525,9,1,1,1
2016-02-22,2002-12-02T00:00:00.0000000,TO49395,369,23572,9,1,1,1
2016-02-22,2002-12-13T00:00:00.0000000,TO49387,369,17114,8,1,1,1
2016-02-22,2002-12-19T00:00:00.0000000,TO49389,334,20975,10,1,1,1
2016-02-22,2003-01-18T00:00:00.0000000,TO49390,334,19326,7,1,1,1
2016-02-22,2002-12-10T00:00:00.0000000,TO49392,362,14066,9,1,1,1
2016-02-22,2002-11-23T00:00:00.0000000,TO49385,375,17803,10,1,1,1
2016-02-22,2003-01-03T00:00:00.0000000,TO49386,373,17093,8,1,1,1
2016-02-23,2003-01-02T00:00:00.0000000,TO49396,370,23538,9,1,1,1
2016-02-23,2002-11-26T00:00:00.0000000,TO49397,320,15551,1,1,1,1
2016-02-23,2002-12-10T00:00:00.0000000,TO49398,330,26745,9,1,1,1
2016-02-24,2002-11-29T00:00:00.0000000,TO49405,360,21332,6,1,1,1
2016-02-24,2003-01-15T00:00:00.0000000,TO49407,389,14356,4,1,1,1
2016-02-24,2003-01-31T00:00:00.0000000,TO49401,369,17813,10,1,1,1
2016-02-24,2002-12-19T00:00:00.0000000,TO49409,358,13975,9,1,1,1
2016-02-24,2002-11-12T00:00:00.0000000,TO49408,322,15535,4,1,1,1
2016-02-24,2002-11-12T00:00:00.0000000,TO49402,352,12302,8,1,1,1
2016-02-24,2002-12-12T00:00:00.0000000,TO49404,377,23425,9,1,1,1
2016-02-24,2002-11-16T00:00:00.0000000,TO49399,338,15540,4,1,1,1
2016-02-24,2002-12-22T00:00:00.0000000,TO49403,362,12397,8,1,1,1
2016-02-24,2003-01-15T00:00:00.0000000,TO49400,373,17794,10,1,1,1
2016-02-24,2002-12-01T00:00:00.0000000,TO49406,354,27021,4,1,1,1
2016-02-25,2002-10-31T00:00:00.0000000,TO49419,368,23534,9,1,1,1
2016-02-25,2003-01-26T00:00:00.0000000,TO49423,330,26666,9,1,1,1
2016-02-25,2003-02-07T00:00:00.0000000,TO49424,342,26740,9,1,1,1
2016-02-25,2002-12-01T00:00:00.0000000,TO49410,369,17184,8,1,1,1
2016-02-25,2002-10-29T00:00:00.0000000,TO49417,362,12623,10,1,1,1
2016-02-25,2002-12-28T00:00:00.0000000,TO49421,379,23573,9,1,1,1
2016-02-25,2003-01-12T00:00:00.0000000,TO49422,370,23648,9,1,1,1
2016-02-25,2002-12-06T00:00:00.0000000,TO49418,352,14030,9,1,1,1
2016-02-25,2002-12-07T00:00:00.0000000,TO49415,370,17107,8,1,1,1
2016-02-25,2002-12-04T00:00:00.0000000,TO49412,373,16826,8,1,1,1
2016-02-25,2002-12-17T00:00:00.0000000,TO49413,369,17798,10,1,1,1
2016-02-25,2003-01-18T00:00:00.0000000,TO49414,368,17096,8,1,1,1
2016-02-25,2003-01-13T00:00:00.0000000,TO49420,389,14354,4,1,1,1
2016-02-25,2003-01-22T00:00:00.0000000,TO49411,368,15676,7,1,1,1
2016-02-25,2002-11-07T00:00:00.0000000,TO49416,340,20917,10,1,1,1
2016-02-26,2003-02-11T00:00:00.0000000,TO49429,360,14012,9,1,1,1
2016-02-26,2003-01-25T00:00:00.0000000,TO49428,368,13870,1,1,1,1
2016-02-26,2003-01-04T00:00:00.0000000,TO49430,326,15538,4,1,1,1
2016-02-26,2002-11-07T00:00:00.0000000,TO49426,322,20921,10,1,1,1
2016-02-26,2002-11-11T00:00:00.0000000,TO49425,369,15623,7,1,1,1
2016-02-26,2002-12-03T00:00:00.0000000,TO49431,332,15548,4,1,1,1
2016-02-26,2002-12-27T00:00:00.0000000,TO49427,338,19338,7,1,1,1
2016-02-27,2002-12-29T00:00:00.0000000,TO49434,381,14357,4,1,1,1
2016-02-27,2002-12-29T00:00:00.0000000,TO49433,373,23544,9,1,1,1
2016-02-27,2002-12-31T00:00:00.0000000,TO49432,373,17841,10,1,1,1
2016-02-28,2002-12-06T00:00:00.0000000,TO49441,358,27044,4,1,1,1
2016-02-28,2003-02-11T00:00:00.0000000,TO49440,360,14101,9,1,1,1
2016-02-28,2002-11-09T00:00:00.0000000,TO49435,377,17181,8,1,1,1
2016-02-28,2002-12-21T00:00:00.0000000,TO49438,356,14020,9,1,1,1
2016-02-28,2002-12-28T00:00:00.0000000,TO49436,322,20847,8,1,1,1
2016-02-28,2003-01-04T00:00:00.0000000,TO49442,334,15532,4,1,1,1
2016-02-28,2003-01-16T00:00:00.0000000,TO49437,330,19336,7,1,1,1
2016-02-28,2002-11-30T00:00:00.0000000,TO49439,356,14064,9,1,1,1
2016-03-01,2003-02-08T00:00:00.0000000,TO49549,381,19440,10,1,1,1
2016-03-01,2003-02-03T00:00:00.0000000,TO49553,354,14302,9,1,1,1
2016-03-01,2003-02-04T00:00:00.0000000,TO49551,332,21040,10,1,1,1
2016-03-01,2003-01-08T00:00:00.0000000,TO49552,358,12647,10,1,1,1
2016-03-01,2002-12-05T00:00:00.0000000,TO49554,336,15739,4,1,1,1
2016-03-01,2003-01-12T00:00:00.0000000,TO49556,338,26752,9,1,1,1
2016-03-01,2002-11-14T00:00:00.0000000,TO49555,387,25036,9,1,1,1
2016-03-01,2003-02-12T00:00:00.0000000,TO49557,334,26753,9,1,1,1
2016-03-02,2002-11-06T00:00:00.0000000,TO49558,332,19366,7,1,1,1
2016-03-02,2003-01-01T00:00:00.0000000,TO49565,356,21501,6,1,1,1
2016-03-02,2002-11-29T00:00:00.0000000,TO49567,356,12634,10,1,1,1
2016-03-02,2003-01-18T00:00:00.0000000,TO49562,354,14234,9,1,1,1
2016-03-02,2002-12-05T00:00:00.0000000,TO49563,354,27087,4,1,1,1
2016-03-02,2002-12-11T00:00:00.0000000,TO49566,332,15565,1,1,1,1
2016-03-02,2002-12-25T00:00:00.0000000,TO49559,369,26115,6,1,1,1
2016-03-02,2002-11-15T00:00:00.0000000,TO49560,375,13892,1,1,1,1
2016-03-02,2003-01-28T00:00:00.0000000,TO49561,358,14681,9,1,1,1
2016-03-02,2003-02-02T00:00:00.0000000,TO49568,375,24003,9,1,1,1
2016-03-03,2003-01-28T00:00:00.0000000,TO49572,352,27107,4,1,1,1
2016-03-03,2002-11-30T00:00:00.0000000,TO49573,371,24009,9,1,1,1
2016-03-03,2003-01-25T00:00:00.0000000,TO49574,320,26764,9,1,1,1
2016-03-03,2002-11-09T00:00:00.0000000,TO49569,371,16262,7,1,1,1
2016-03-03,2003-02-02T00:00:00.0000000,TO49571,358,14345,9,1,1,1
2016-03-03,2002-12-09T00:00:00.0000000,TO49570,358,14316,9,1,1,1
2016-03-04,2003-01-16T00:00:00.0000000,TO49580,358,14225,9,1,1,1
2016-03-04,2003-02-17T00:00:00.0000000,TO49578,389,19057,8,1,1,1
2016-03-04,2003-01-17T00:00:00.0000000,TO49576,379,17761,8,1,1,1
2016-03-04,2003-01-29T00:00:00.0000000,TO49577,377,17762,8,1,1,1
2016-03-04,2003-01-29T00:00:00.0000000,TO49575,370,15923,7,1,1,1
2016-03-04,2002-12-26T00:00:00.0000000,TO49579,358,14322,9,1,1,1
2016-03-05,2002-11-16T00:00:00.0000000,TO49590,360,21348,6,1,1,1
2016-03-05,2003-01-14T00:00:00.0000000,TO49593,326,15561,1,1,1,1
2016-03-05,2003-01-13T00:00:00.0000000,TO49597,368,24001,9,1,1,1
2016-03-05,2002-11-29T00:00:00.0000000,TO49596,379,23653,9,1,1,1
2016-03-05,2002-11-22T00:00:00.0000000,TO49582,377,17220,8,1,1,1
2016-03-05,2003-02-05T00:00:00.0000000,TO49592,326,15558,1,1,1,1
2016-03-05,2003-01-07T00:00:00.0000000,TO49581,369,17937,10,1,1,1
2016-03-05,2003-01-24T00:00:00.0000000,TO49588,354,14226,9,1,1,1
2016-03-05,2003-02-15T00:00:00.0000000,TO49594,379,24005,9,1,1,1
2016-03-05,2002-11-14T00:00:00.0000000,TO49586,352,12500,8,1,1,1
2016-03-05,2003-01-27T00:00:00.0000000,TO49591,352,27092,4,1,1,1
2016-03-05,2002-11-26T00:00:00.0000000,TO49595,383,25107,9,1,1,1
2016-03-05,2002-12-07T00:00:00.0000000,TO49589,362,14263,9,1,1,1
2016-03-05,2003-01-31T00:00:00.0000000,TO49585,362,12644,10,1,1,1
2016-03-05,2002-11-18T00:00:00.0000000,TO49584,368,13894,1,1,1,1
2016-03-05,2002-12-23T00:00:00.0000000,TO49587,356,14301,9,1,1,1
2016-03-05,2003-02-07T00:00:00.0000000,TO49583,377,16203,7,1,1,1
2016-03-06,2002-11-13T00:00:00.0000000,TO49600,381,14381,1,1,1,1
2016-03-06,2003-02-14T00:00:00.0000000,TO49602,330,15737,1,1,1,1
2016-03-06,2002-11-23T00:00:00.0000000,TO49598,375,15710,7,1,1,1
2016-03-06,2002-12-29T00:00:00.0000000,TO49601,389,14382,4,1,1,1
2016-03-06,2002-12-24T00:00:00.0000000,TO49599,368,15921,7,1,1,1
2016-03-06,2003-02-09T00:00:00.0000000,TO49603,368,23655,9,1,1,1
2016-03-07,2002-12-18T00:00:00.0000000,TO49609,387,14367,1,1,1,1
2016-03-07,2002-12-02T00:00:00.0000000,TO49606,336,21034,10,1,1,1
2016-03-07,2002-11-19T00:00:00.0000000,TO49612,338,21039,10,1,1,1
2016-03-07,2003-01-20T00:00:00.0000000,TO49608,356,14262,9,1,1,1
2016-03-07,2002-11-15T00:00:00.0000000,TO49607,352,12475,8,1,1,1
2016-03-07,2003-01-30T00:00:00.0000000,TO49605,381,19065,8,1,1,1
2016-03-07,2003-01-30T00:00:00.0000000,TO49604,370,17221,8,1,1,1
2016-03-07,2003-01-28T00:00:00.0000000,TO49610,358,27105,4,1,1,1
2016-03-07,2002-12-25T00:00:00.0000000,TO49611,342,15554,4,1,1,1
2016-03-08,2002-12-22T00:00:00.0000000,TO49621,352,14348,9,1,1,1
2016-03-08,2002-12-22T00:00:00.0000000,TO49614,342,20982,10,1,1,1
2016-03-08,2003-02-01T00:00:00.0000000,TO49626,377,23998,9,1,1,1
2016-03-08,2003-01-02T00:00:00.0000000,TO49618,352,14306,9,1,1,1
2016-03-08,2003-02-02T00:00:00.0000000,TO49625,381,25053,9,1,1,1
2016-03-08,2003-01-29T00:00:00.0000000,TO49613,375,16052,7,1,1,1
2016-03-08,2002-12-29T00:00:00.0000000,TO49619,362,14324,9,1,1,1
2016-03-08,2003-01-19T00:00:00.0000000,TO49620,356,14326,9,1,1,1
2016-03-08,2003-01-08T00:00:00.0000000,TO49622,352,14668,9,1,1,1
2016-03-08,2002-12-17T00:00:00.0000000,TO49615,326,21020,10,1,1,1
2016-03-08,2002-11-20T00:00:00.0000000,TO49616,352,12479,8,1,1,1
2016-03-08,2003-01-30T00:00:00.0000000,TO49624,381,25051,9,1,1,1
2016-03-08,2002-12-23T00:00:00.0000000,TO49617,358,29479,7,1,1,1
2016-03-08,2003-01-09T00:00:00.0000000,TO49623,356,27088,1,1,1,1
2016-03-09,2003-01-14T00:00:00.0000000,TO49631,354,14260,9,1,1,1
2016-03-09,2002-12-11T00:00:00.0000000,TO49627,358,14230,9,1,1,1
2016-03-09,2003-01-27T00:00:00.0000000,TO49630,375,23651,9,1,1,1
2016-03-09,2003-02-14T00:00:00.0000000,TO49629,324,15557,4,1,1,1
2016-03-09,2003-02-10T00:00:00.0000000,TO49628,362,27104,4,1,1,1
2016-03-10,2003-01-08T00:00:00.0000000,TO49636,369,23665,9,1,1,1
2016-03-10,2003-01-14T00:00:00.0000000,TO49633,373,26202,6,1,1,1
2016-03-10,2002-11-13T00:00:00.0000000,TO49635,356,27097,1,1,1,1
2016-03-10,2002-12-27T00:00:00.0000000,TO49632,334,20860,8,1,1,1
2016-03-10,2002-12-11T00:00:00.0000000,TO49634,360,14279,9,1,1,1
2016-03-11,2003-01-09T00:00:00.0000000,TO49639,328,19386,7,1,1,1
2016-03-11,2002-12-15T00:00:00.0000000,TO49644,326,26768,9,1,1,1
2016-03-11,2002-12-18T00:00:00.0000000,TO49642,356,14299,9,1,1,1
2016-03-11,2003-02-09T00:00:00.0000000,TO49637,377,17943,10,1,1,1
2016-03-11,2003-01-18T00:00:00.0000000,TO49640,362,12462,8,1,1,1
2016-03-11,2002-12-29T00:00:00.0000000,TO49641,358,14276,9,1,1,1
2016-03-11,2003-02-03T00:00:00.0000000,TO49638,385,19067,8,1,1,1
2016-03-11,2002-12-09T00:00:00.0000000,TO49643,375,24006,9,1,1,1
2016-03-12,2002-12-05T00:00:00.0000000,TO49663,338,26767,9,1,1,1
2016-03-12,2002-12-03T00:00:00.0000000,TO49661,370,23995,9,1,1,1
2016-03-12,2003-02-25T00:00:00.0000000,TO49646,379,15688,7,1,1,1
2016-03-12,2003-01-12T00:00:00.0000000,TO49660,371,23660,9,1,1,1
2016-03-12,2003-01-19T00:00:00.0000000,TO49652,362,14855,9,1,1,1
2016-03-12,2002-12-30T00:00:00.0000000,TO49662,330,26763,9,1,1,1
2016-03-12,2002-11-18T00:00:00.0000000,TO49648,383,19455,10,1,1,1
2016-03-12,2003-01-12T00:00:00.0000000,TO49657,340,15750,4,1,1,1
2016-03-12,2002-11-16T00:00:00.0000000,TO49656,362,27083,1,1,1,1
2016-03-12,2003-02-13T00:00:00.0000000,TO49650,360,12637,10,1,1,1
2016-03-12,2002-12-22T00:00:00.0000000,TO49651,352,14670,9,1,1,1
2016-03-12,2002-11-25T00:00:00.0000000,TO49649,326,21027,10,1,1,1
2016-03-12,2002-11-27T00:00:00.0000000,TO49659,352,21354,6,1,1,1
2016-03-12,2003-02-02T00:00:00.0000000,TO49655,356,27079,4,1,1,1
2016-03-12,2003-02-20T00:00:00.0000000,TO49647,368,17742,8,1,1,1
2016-03-12,2002-11-15T00:00:00.0000000,TO49645,370,15678,7,1,1,1
2016-03-12,2002-12-07T00:00:00.0000000,TO49654,358,14224,9,1,1,1
2016-03-12,2003-02-24T00:00:00.0000000,TO49653,352,15014,9,1,1,1
2016-03-12,2002-11-24T00:00:00.0000000,TO49658,336,15763,1,1,1,1
2016-03-13,2002-11-15T00:00:00.0000000,TO49666,362,14287,9,1,1,1
2016-03-13,2002-12-23T00:00:00.0000000,TO49665,360,29483,7,1,1,1
2016-03-13,2003-01-05T00:00:00.0000000,TO49669,352,27080,4,1,1,1
2016-03-13,2003-02-08T00:00:00.0000000,TO49664,368,17896,10,1,1,1
2016-03-13,2002-11-25T00:00:00.0000000,TO49670,377,23996,9,1,1,1
2016-03-13,2003-02-05T00:00:00.0000000,TO49667,354,14673,9,1,1,1
2016-03-14,2003-01-28T00:00:00.0000000,TO49673,324,21011,10,1,1,1
2016-03-14,2003-01-27T00:00:00.0000000,TO49671,373,17199,8,1,1,1
2016-03-14,2003-02-20T00:00:00.0000000,TO49672,379,16259,7,1,1,1
2016-03-14,2002-11-16T00:00:00.0000000,TO49678,358,27081,4,1,1,1
2016-03-14,2002-11-23T00:00:00.0000000,TO49676,356,12658,10,1,1,1
2016-03-14,2003-02-11T00:00:00.0000000,TO49679,328,26760,9,1,1,1
2016-03-14,2003-02-03T00:00:00.0000000,TO49675,360,11241,7,1,1,1
2016-03-14,2003-02-04T00:00:00.0000000,TO49677,358,14666,9,1,1,1
2016-03-14,2003-01-07T00:00:00.0000000,TO49674,369,13887,4,1,1,1
2016-03-15,2003-02-04T00:00:00.0000000,TO49680,370,17969,10,1,1,1
2016-03-15,2002-12-30T00:00:00.0000000,TO49681,379,13890,1,1,1,1
2016-03-15,2002-11-30T00:00:00.0000000,TO49682,356,21352,6,1,1,1
2016-03-15,2002-12-28T00:00:00.0000000,TO49683,356,27108,4,1,1,1
2016-03-15,2002-12-22T00:00:00.0000000,TO49684,370,24000,9,1,1,1
2016-03-16,2003-01-08T00:00:00.0000000,TO49691,373,23662,9,1,1,1
2016-03-16,2002-11-28T00:00:00.0000000,TO49685,373,17959,10,1,1,1
2016-03-16,2003-01-20T00:00:00.0000000,TO49686,377,16051,7,1,1,1
2016-03-16,2002-12-23T00:00:00.0000000,TO49687,371,16205,7,1,1,1
2016-03-16,2002-11-22T00:00:00.0000000,TO49690,375,24008,9,1,1,1
2016-03-16,2003-01-19T00:00:00.0000000,TO49688,362,12653,10,1,1,1
2016-03-16,2002-11-28T00:00:00.0000000,TO49689,381,14377,1,1,1,1
2016-03-17,2002-12-01T00:00:00.0000000,TO49698,354,21336,6,1,1,1
2016-03-17,2003-02-08T00:00:00.0000000,TO49696,356,14323,9,1,1,1
2016-03-17,2002-12-22T00:00:00.0000000,TO49695,362,12499,8,1,1,1
2016-03-17,2002-11-21T00:00:00.0000000,TO49697,358,14238,9,1,1,1
2016-03-17,2002-12-21T00:00:00.0000000,TO49692,375,17960,10,1,1,1
2016-03-17,2003-01-15T00:00:00.0000000,TO49694,368,17968,10,1,1,1
2016-03-17,2003-01-14T00:00:00.0000000,TO49700,375,23664,9,1,1,1
2016-03-17,2003-01-17T00:00:00.0000000,TO49699,381,25037,9,1,1,1
2016-03-18,2003-01-20T00:00:00.0000000,TO49713,354,21400,6,1,1,1
2016-03-18,2002-11-23T00:00:00.0000000,TO49704,377,17962,10,1,1,1
2016-03-18,2002-12-26T00:00:00.0000000,TO49709,352,14300,9,1,1,1
2016-03-18,2003-02-05T00:00:00.0000000,TO49706,383,17770,7,1,1,1
